Date first seen,Duration,Proto,Src IP Addr,Src Pt,Dst IP Addr,Dst Pt,Packets,Bytes,Flows,Flags,Tos,class,attackType,attackID,attackDescription
2017-03-15 00:50:02.026,    0.000,UDP  ,192.168.220.16, 56342,DNS,    53,       2,     144,    1,......,  0,normal,---,---,---
2017-03-15 00:50:02.289,    0.000,UDP  ,DNS,    53,192.168.220.16, 51043,       2,     533,    1,......,  0,normal,---,---,---
2017-03-15 00:50:02.136,    0.004,TCP  ,10002_113,   443,192.168.220.16, 49062,       2,    1105,    1,.AP..., 32,normal,---,---,---
2017-03-15 00:50:02.396,    0.004,TCP  ,10002_114,   443,192.168.220.16, 55975,       2,    1089,    1,.AP..., 32,normal,---,---,---
2017-03-15 00:50:02.081,    0.171,TCP  ,10007_205,    80,192.168.220.16, 50599,       3,     908,    1,.AP.S., 32,normal,---,---,---
2017-03-15 00:50:02.287,    0.000,UDP  ,192.168.220.16, 51043,DNS,    53,       2,     144,    1,......,  0,normal,---,---,---
2017-03-15 00:50:02.026,    0.114,TCP  ,192.168.220.16, 49062,10002_113,   443,       2,    1265,    1,.AP...,  0,normal,---,---,---
2017-03-15 00:50:01.924,    0.328,TCP  ,192.168.220.16, 50599,10007_205,    80,       4,    2343,    1,.AP.S.,  0,normal,---,---,---
2017-03-15 00:50:02.287,    0.113,TCP  ,192.168.220.16, 55975,10002_114,   443,       3,    1815,    1,.AP...,  0,normal,---,---,---
2017-03-15 00:50:03.409,    0.063,TCP  ,10004_36,   443,192.168.200.8, 63680,       2,     200,    1,.AP..., 32,normal,---,---,---
2017-03-15 00:50:03.394,    0.078,TCP  ,192.168.200.8, 63680,10004_36,   443,       2,     166,    1,.AP...,  0,normal,---,---,---
2017-03-15 00:50:04.406,    0.061,TCP  ,10005_14,   443,192.168.200.8, 63681,       2,     200,    1,.AP..., 32,normal,---,---,---
2017-03-15 00:50:04.395,    0.076,TCP  ,192.168.200.8, 63681,10005_14,   443,       2,     166,    1,.AP...,  0,normal,---,---,---
2017-03-15 00:50:06.033,    0.000,TCP  ,EXT_SERVER,  8082,192.168.220.9, 50807,       1,     212,    1,.AP..., 32,normal,---,---,---
2017-03-15 00:50:06.015,    0.021,TCP  ,192.168.220.9, 50807,EXT_SERVER,  8082,       2,     338,    1,.AP...,  0,normal,---,---,---
2017-03-15 00:50:06.919,    0.000,TCP  ,192.168.100.5,   445,192.168.220.11, 34743,       1,     108,    1,.AP...,  0,normal,---,---,---
2017-03-15 00:50:06.918,    0.002,TCP  ,192.168.220.11, 34743,192.168.100.5,   445,       2,     174,    1,.AP...,  0,normal,---,---,---
2017-03-15 00:50:10.025,    0.000,UDP  ,192.168.220.6,   137,192.168.220.255,   137,       1,      92,    1,......,  0,normal,---,---,---
2017-03-15 00:50:10.025,    0.000,UDP  ,192.168.220.3,   137,192.168.220.255,   137,       1,      92,    1,......,  0,normal,---,---,---
2017-03-15 00:50:10.422,    0.000,TCP  ,192.168.100.5,   445,192.168.200.5, 46808,       1,     108,    1,.AP...,  0,normal,---,---,---
2017-03-15 00:50:10.421,    0.003,TCP  ,192.168.200.5, 46808,192.168.100.5,   445,       2,     174,    1,.AP...,  0,normal,---,---,---
2017-03-15 00:50:10.994,    0.000,TCP  ,10000_35,   443,192.168.220.16, 47902,       1,      66,    1,.A....,  0,normal,---,---,---
2017-03-15 00:50:10.977,    0.000,TCP  ,192.168.220.5, 51146,192.168.100.5,   445,       1,      66,    1,.A....,  0,normal,---,---,---
2017-03-15 00:50:10.977,    0.000,TCP  ,192.168.100.5,   445,192.168.220.5, 51146,       1,      70,    1,.AP...,  0,normal,---,---,---
2017-03-15 00:50:10.945,    0.000,TCP  ,192.168.220.16, 47786,10000_35,   443,       1,      66,    1,.A....,  0,normal,---,---,---
2017-03-15 00:50:10.974,    0.000,TCP  ,192.168.220.16, 47902,10000_35,   443,       1,      66,    1,.A....,  0,normal,---,---,---
2017-03-15 00:50:11.561,    0.000,TCP  ,EXT_SERVER,  8082,192.168.200.8, 53564,       1,     200,    1,.AP..., 32,normal,---,---,---
2017-03-15 00:50:11.302,    0.000,UDP  ,192.168.200.5,   137,192.168.200.255,   137,       1,      92,    1,......,  0,normal,---,---,---
2017-03-15 00:50:11.541,    0.222,TCP  ,192.168.200.8, 53564,EXT_SERVER,  8082,       2,     319,    1,.AP...,  0,normal,---,---,---
2017-03-15 00:50:12.367,    0.000,TCP  ,192.168.100.5,   445,192.168.220.12, 49511,       1,     108,    1,.AP...,  0,normal,---,---,---
2017-03-15 00:50:12.366,    0.002,TCP  ,192.168.220.12, 49511,192.168.100.5,   445,       2,     174,    1,.AP...,  0,normal,---,---,---
2017-03-15 00:50:13.040,    0.000,TCP  ,EXT_SERVER,  8082,192.168.220.16, 60802,       1,     212,    1,.AP..., 32,normal,---,---,---
2017-03-15 00:50:13.022,    0.020,TCP  ,192.168.220.16, 60802,EXT_SERVER,  8082,       2,     338,    1,.AP...,  0,normal,---,---,---
2017-03-15 00:50:15.114,    0.000,TCP  ,192.168.100.5,   445,192.168.220.6, 46709,       1,     108,    1,.AP...,  0,normal,---,---,---
2017-03-15 00:50:15.112,    0.004,TCP  ,192.168.220.6, 46709,192.168.100.5,   445,       2,     174,    1,.AP...,  0,normal,---,---,---
2017-03-15 00:50:16.347,    0.005,TCP  ,192.168.220.4, 43145,192.168.100.5,   445,       2,     174,    1,.AP...,  0,normal,---,---,---
2017-03-15 00:50:16.545,    0.023,TCP  ,192.168.200.4, 56978,EXT_SERVER,  8082,       2,     338,    1,.AP...,  0,normal,---,---,---
2017-03-15 00:50:16.348,    0.000,TCP  ,192.168.100.5,   445,192.168.220.4, 43145,       1,     108,    1,.AP...,  0,normal,---,---,---
2017-03-15 00:50:16.565,    0.000,TCP  ,EXT_SERVER,  8082,192.168.200.4, 56978,       1,     212,    1,.AP..., 32,normal,---,---,---
2017-03-15 00:50:16.799,    0.005,TCP  ,192.168.220.8, 49094,192.168.100.5,   445,       2,     174,    1,.AP...,  0,normal,---,---,---
2017-03-15 00:50:16.938,    0.000,TCP  ,192.168.220.16, 51357,192.168.200.8,  1309,       1,      58,    1,....S.,  0,attacker,portScan,1,nmap args: -sS -T 1
2017-03-15 00:50:16.800,    0.000,TCP  ,192.168.100.5,   445,192.168.220.8, 49094,       1,     108,    1,.AP...,  0,normal,---,---,---
2017-03-15 00:50:19.555,    0.000,TCP  ,192.168.200.4, 43183,192.168.100.5,   445,       1,      66,    1,.A....,  0,normal,---,---,---
2017-03-15 00:50:19.554,    0.000,TCP  ,192.168.100.5,   445,192.168.200.4, 43183,       1,      70,    1,.AP...,  0,normal,---,---,---
2017-03-15 00:50:21.011,    0.000,TCP  ,10000_35,   443,192.168.220.16, 47786,       1,      66,    1,.A....,  0,normal,---,---,---
2017-03-15 00:50:21.020,    0.000,TCP  ,EXT_SERVER,  8082,192.168.200.5, 51649,       1,     212,    1,.AP..., 32,normal,---,---,---
2017-03-15 00:50:21.001,    0.023,TCP  ,192.168.200.5, 51649,EXT_SERVER,  8082,       2,     338,    1,.AP...,  0,normal,---,---,---
2017-03-15 00:50:24.432,    0.000,TCP  ,192.168.100.5,   445,192.168.220.15, 48888,       1,     108,    1,.AP...,  0,normal,---,---,---
2017-03-15 00:50:24.512,    0.000,TCP  ,192.168.100.5,   445,192.168.220.16, 58844,       1,     108,    1,.AP...,  0,normal,---,---,---
2017-03-15 00:50:24.431,    0.005,TCP  ,192.168.220.15, 48888,192.168.100.5,   445,       2,     174,    1,.AP...,  0,normal,---,---,---
2017-03-15 00:50:24.511,    0.005,TCP  ,192.168.220.16, 58844,192.168.100.5,   445,       2,     174,    1,.AP...,  0,normal,---,---,---
2017-03-15 00:50:27.610,    0.000,TCP  ,EXT_SERVER,  8082,192.168.220.15, 37039,       1,     212,    1,.AP..., 32,normal,---,---,---
2017-03-15 00:50:27.592,    0.020,TCP  ,192.168.220.15, 37039,EXT_SERVER,  8082,       2,     338,    1,.AP...,  0,normal,---,---,---
2017-03-15 00:50:28.397,    0.000,TCP  ,EXT_SERVER,  8082,192.168.200.9, 52289,       1,     200,    1,.AP..., 32,normal,---,---,---
2017-03-15 00:50:28.380,    0.240,TCP  ,192.168.200.9, 52289,EXT_SERVER,  8082,       2,     319,    1,.AP...,  0,normal,---,---,---
2017-03-15 00:50:29.613,    0.000,TCP  ,EXT_SERVER,  8082,192.168.220.14, 48380,       1,     212,    1,.AP..., 32,normal,---,---,---
2017-03-15 00:50:29.594,    0.022,TCP  ,192.168.220.14, 48380,EXT_SERVER,  8082,       2,     338,    1,.AP...,  0,normal,---,---,---
2017-03-15 00:50:29.927,    0.000,UDP  ,192.168.100.4,   138,192.168.100.255,   138,       1,     262,    1,......,  0,normal,---,---,---
2017-03-15 00:50:31.938,    0.000,TCP  ,192.168.220.16, 51358,192.168.200.8,  1309,       1,      58,    1,....S.,  0,attacker,portScan,1,nmap args: -sS -T 1
2017-03-15 00:50:32.492,    0.000,TCP  ,10002_113,   443,192.168.220.16, 49062,       1,      54,    1,.A...., 32,normal,---,---,---
2017-03-15 00:50:32.383,    0.000,TCP  ,192.168.220.16, 49062,10002_113,   443,       1,      54,    1,.A....,  0,normal,---,---,---
2017-03-15 00:50:32.747,    0.000,TCP  ,10002_114,   443,192.168.220.16, 55975,       1,      54,    1,.A...., 32,normal,---,---,---
2017-03-15 00:50:32.639,    0.000,TCP  ,192.168.220.16, 55975,10002_114,   443,       1,      54,    1,.A....,  0,normal,---,---,---
2017-03-15 00:50:34.729,    0.000,UDP  ,192.168.210.5,   138,192.168.210.255,   138,       1,     243,    1,......,  0,normal,---,---,---
2017-03-15 00:50:35.776,    0.000,UDP  ,DNS,    53,192.168.220.16, 55482,       1,     224,    1,......,  0,normal,---,---,---
2017-03-15 00:50:36.130,    0.002,TCP  ,192.168.220.7, 37191,192.168.100.5,   445,       2,     174,    1,.AP...,  0,normal,---,---,---
2017-03-15 00:50:35.737,    0.087,TCP  ,10000_35,   443,192.168.220.16, 48142,       4,     419,    1,.AP.S.,  0,normal,---,---,---
2017-03-15 00:50:35.736,    0.084,TCP  ,10000_35,   443,192.168.220.16, 48140,       4,     419,    1,.AP.S.,  0,normal,---,---,---
2017-03-15 00:50:35.737,    0.087,TCP  ,10001_232,   443,192.168.220.16, 53695,       5,     498,    1,.AP.S.,  0,normal,---,---,---
2017-03-15 00:50:35.740,    0.208,TCP  ,10001_232,    80,192.168.220.16, 52324,       4,     697,    1,.AP.S.,  0,normal,---,---,---
2017-03-15 00:50:35.737,    0.087,TCP  ,10000_35,   443,192.168.220.16, 48143,       4,     419,    1,.AP.S.,  0,normal,---,---,---
2017-03-15 00:50:35.736,    0.088,TCP  ,10000_35,   443,192.168.220.16, 48141,       4,     419,    1,.AP.S.,  0,normal,---,---,---
2017-03-15 00:50:35.737,    0.087,TCP  ,10000_35,   443,192.168.220.16, 48145,       4,     419,    1,.AP.S.,  0,normal,---,---,---
2017-03-15 00:50:35.716,    0.000,UDP  ,192.168.220.16, 55482,DNS,    53,       1,      73,    1,......,  0,normal,---,---,---
2017-03-15 00:50:35.715,    0.049,TCP  ,192.168.220.16, 48141,10000_35,   443,       5,     906,    1,.AP.S.,  0,normal,---,---,---
2017-03-15 00:50:35.715,    0.049,TCP  ,192.168.220.16, 48142,10000_35,   443,       5,     906,    1,.AP.S.,  0,normal,---,---,---
2017-03-15 00:50:35.716,    0.048,TCP  ,192.168.220.16, 53695,10001_232,   443,       6,     972,    1,.AP.S.,  0,normal,---,---,---
2017-03-15 00:50:35.715,    0.049,TCP  ,192.168.220.16, 48143,10000_35,   443,       5,     906,    1,.AP.S.,  0,normal,---,---,---
2017-03-15 00:50:35.969,    0.035,TCP  ,192.168.220.16, 47786,10000_35,   443,       2,     603,    1,.AP...,  0,normal,---,---,---
2017-03-15 00:50:35.720,    0.228,TCP  ,192.168.220.16, 52324,10001_232,    80,       5,    2155,    1,.AP.S.,  0,normal,---,---,---
2017-03-15 00:50:35.716,    0.052,TCP  ,192.168.220.16, 48145,10000_35,   443,       5,     906,    1,.AP.S.,  0,normal,---,---,---
2017-03-15 00:50:35.715,    0.049,TCP  ,192.168.220.16, 48140,10000_35,   443,       5,     906,    1,.AP.S.,  0,normal,---,---,---
2017-03-15 00:50:36.131,    0.000,TCP  ,192.168.100.5,   445,192.168.220.7, 37191,       1,     108,    1,.AP...,  0,normal,---,---,---
2017-03-15 00:50:36.758,    0.000,UDP  ,DNS,    53,192.168.220.16, 53252,       1,     203,    1,......,  0,normal,---,---,---
2017-03-15 00:50:37.065,    0.000,TCP  ,EXT_SERVER,  8082,192.168.220.9, 50807,       1,     212,    1,.AP..., 32,normal,---,---,---
2017-03-15 00:50:36.713,    0.171,TCP  ,10007_205,    80,192.168.220.16, 50623,       3,     908,    1,.AP.S., 32,normal,---,---,---
2017-03-15 00:50:36.556,    0.328,TCP  ,192.168.220.16, 50623,10007_205,    80,       4,    2344,    1,.AP.S.,  0,normal,---,---,---
2017-03-15 00:50:36.656,    0.000,UDP  ,192.168.220.16, 53252,DNS,    53,       2,     144,    1,......,  0,normal,---,---,---
2017-03-15 00:50:37.047,    0.021,TCP  ,192.168.220.9, 50807,EXT_SERVER,  8082,       2,     338,    1,.AP...,  0,normal,---,---,---
2017-03-15 00:50:37.311,    0.000,TCP  ,192.168.100.5,   445,192.168.220.14, 52321,       1,     108,    1,.AP...,  0,normal,---,---,---
2017-03-15 00:50:37.309,    0.001,TCP  ,192.168.220.14, 52321,192.168.100.5,   445,       2,     174,    1,.AP...,  0,normal,---,---,---
2017-03-15 00:50:38.621,    0.000,TCP  ,192.168.100.5,   445,192.168.220.13, 60689,       1,     108,    1,.AP...,  0,normal,---,---,---
2017-03-15 00:50:38.620,    0.003,TCP  ,192.168.220.13, 60689,192.168.100.5,   445,       2,     174,    1,.AP...,  0,normal,---,---,---
2017-03-15 00:50:38.966,    0.005,TCP  ,192.168.200.4, 43183,192.168.100.5,   445,       2,     174,    1,.AP...,  0,normal,---,---,---
2017-03-15 00:50:38.969,    0.000,TCP  ,192.168.100.5,   445,192.168.200.4, 43183,       1,     108,    1,.AP...,  0,normal,---,---,---
2017-03-15 00:50:41.119,    0.000,TCP  ,192.168.220.16, 47902,10000_35,   443,       1,      66,    1,.A....,  0,normal,---,---,---
2017-03-15 00:50:41.139,    0.000,TCP  ,10000_35,   443,192.168.220.16, 47902,       1,      66,    1,.A....,  0,normal,---,---,---
2017-03-15 00:50:42.575,    0.000,TCP  ,EXT_SERVER,  8082,192.168.200.8, 53563,       1,     200,    1,.AP..., 32,normal,---,---,---
2017-03-15 00:50:42.530,    0.000,TCP  ,192.168.220.10, 40239,192.168.100.5,   445,       1,      66,    1,.A....,  0,normal,---,---,---
2017-03-15 00:50:42.529,    0.000,TCP  ,192.168.100.5,   445,192.168.220.10, 40239,       1,      70,    1,.AP...,  0,normal,---,---,---
2017-03-15 00:50:42.557,    0.223,TCP  ,192.168.200.8, 53563,EXT_SERVER,  8082,       2,     319,    1,.AP...,  0,normal,---,---,---
2017-03-15 00:50:44.070,    0.000,TCP  ,EXT_SERVER,  8082,192.168.220.16, 60803,       1,     212,    1,.AP..., 32,normal,---,---,---
2017-03-15 00:50:44.053,    0.018,TCP  ,192.168.220.16, 60803,EXT_SERVER,  8082,       2,     338,    1,.AP...,  0,normal,---,---,---
2017-03-15 00:50:46.035,    0.000,TCP  ,10000_35,   443,192.168.220.16, 47786,       1,      66,    1,.A....,  0,normal,---,---,---
2017-03-15 00:50:46.940,    0.000,TCP  ,192.168.220.16, 51357,192.168.200.4,  3689,       1,      58,    1,....S.,  0,attacker,portScan,1,nmap args: -sS -T 1
2017-03-15 00:50:46.941,    0.000,TCP  ,192.168.200.4,  3689,192.168.220.16, 51357,       1,      54,    1,.A.R..,  0,victim,portScan,1,nmap args: -sS -T 1
2017-03-15 00:50:47.609,    0.000,TCP  ,EXT_SERVER,  8082,192.168.200.4, 56979,       1,     212,    1,.AP..., 32,normal,---,---,---
2017-03-15 00:50:47.592,    0.020,TCP  ,192.168.200.4, 56979,EXT_SERVER,  8082,       2,     338,    1,.AP...,  0,normal,---,---,---
2017-03-15 00:50:47.941,    0.000,TCP  ,192.168.220.16, 51357,192.168.200.9,  6543,       1,      58,    1,....S.,  0,attacker,portScan,1,nmap args: -sS -T 1
2017-03-15 00:50:48.654,    0.078,TCP  ,EXT_SERVER,  8000,192.168.200.8, 63745,       7,     800,    1,.AP.SF, 32,normal,---,---,---
2017-03-15 00:50:48.655,    0.049,TCP  ,EXT_SERVER,  8000,192.168.200.8, 63744,       7,     654,    1,.AP.SF, 32,normal,---,---,---
2017-03-15 00:50:48.639,    0.077,TCP  ,192.168.200.8, 63745,EXT_SERVER,  8000,       6,     646,    1,.AP.SF,  0,normal,---,---,---
2017-03-15 00:50:48.639,    0.053,TCP  ,192.168.200.8, 63744,EXT_SERVER,  8000,       6,     575,    1,.AP.SF,  0,normal,---,---,---
2017-03-15 00:50:49.719,    0.053,TCP  ,EXT_SERVER,  8000,192.168.200.8, 63746,       7,     737,    1,.AP.SF, 32,normal,---,---,---
2017-03-15 00:50:50.061,    0.000,UDP  ,192.168.220.16,   137,192.168.220.255,   137,       1,      92,    1,......,  0,attacker,portScan,1,nmap args: -sS -T 1
2017-03-15 00:50:49.703,    0.053,TCP  ,192.168.200.8, 63746,EXT_SERVER,  8000,       6,     674,    1,.AP.SF,  0,normal,---,---,---
2017-03-15 00:50:52.048,    0.000,TCP  ,EXT_SERVER,  8082,192.168.200.5, 51649,       1,     212,    1,.AP..., 32,normal,---,---,---
2017-03-15 00:50:52.031,    0.017,TCP  ,192.168.200.5, 51649,EXT_SERVER,  8082,       2,     338,    1,.AP...,  0,normal,---,---,---
2017-03-15 00:50:57.007,    0.000,TCP  ,10002_113,   443,192.168.220.16, 49062,       1,      54,    1,.A...., 32,normal,---,---,---
2017-03-15 00:50:57.151,    0.000,TCP  ,192.168.220.16, 55975,10002_114,   443,       1,      54,    1,.A....,  0,normal,---,---,---
2017-03-15 00:50:56.898,    0.000,TCP  ,192.168.220.16, 49062,10002_113,   443,       1,      54,    1,.A....,  0,normal,---,---,---
2017-03-15 00:50:57.259,    0.000,TCP  ,10002_114,   443,192.168.220.16, 55975,       1,      54,    1,.A...., 32,normal,---,---,---
2017-03-15 00:50:58.639,    0.000,TCP  ,EXT_SERVER,  8082,192.168.220.15, 37039,       1,     212,    1,.AP..., 32,normal,---,---,---
2017-03-15 00:50:58.623,    0.017,TCP  ,192.168.220.15, 37039,EXT_SERVER,  8082,       2,     338,    1,.AP...,  0,normal,---,---,---
2017-03-15 00:50:59.356,    0.002,TCP  ,192.168.220.9, 37884,192.168.100.5,   445,       2,     174,    1,.AP...,  0,normal,---,---,---
2017-03-15 00:50:59.623,    0.015,TCP  ,192.168.220.14, 48380,EXT_SERVER,  8082,       2,     338,    1,.AP...,  0,normal,---,---,---
2017-03-15 00:50:59.432,    0.000,TCP  ,EXT_SERVER,  8082,192.168.200.9, 52290,       1,     200,    1,.AP..., 32,normal,---,---,---
2017-03-15 00:50:59.357,    0.000,TCP  ,192.168.100.5,   445,192.168.220.9, 37884,       1,     108,    1,.AP...,  0,normal,---,---,---
2017-03-15 00:50:59.639,    0.000,TCP  ,EXT_SERVER,  8082,192.168.220.14, 48380,       1,     212,    1,.AP..., 32,normal,---,---,---
2017-03-15 00:50:59.416,    0.302,TCP  ,192.168.200.9, 52290,EXT_SERVER,  8082,       2,     319,    1,.AP...,  0,normal,---,---,---
2017-03-15 00:51:00.072,    0.000,UDP  ,192.168.220.4,   137,192.168.220.255,   137,       1,      92,    1,......,  0,normal,---,---,---
2017-03-15 00:51:02.942,    0.000,TCP  ,192.168.220.16, 51358,192.168.200.9,  6543,       1,      58,    1,....S.,  0,attacker,portScan,1,nmap args: -sS -T 1
2017-03-15 00:51:06.067,    0.000,TCP  ,10001_232,    80,192.168.220.16, 52324,       1,      66,    1,.A....,  0,normal,---,---,---
2017-03-15 00:51:06.111,    0.000,TCP  ,192.168.220.16, 47786,10000_35,   443,       1,      66,    1,.A....,  0,normal,---,---,---
2017-03-15 00:51:06.047,    0.000,TCP  ,192.168.220.16, 52324,10001_232,    80,       1,      66,    1,.A....,  0,normal,---,---,---
2017-03-15 00:51:07.080,    0.000,TCP  ,192.168.100.5,   445,192.168.220.11, 34743,       1,     108,    1,.AP...,  0,normal,---,---,---
2017-03-15 00:51:07.079,    0.005,TCP  ,192.168.220.11, 34743,192.168.100.5,   445,       2,     174,    1,.AP...,  0,normal,---,---,---
2017-03-15 00:51:07.447,    0.000,TCP  ,192.168.100.5,   445,192.168.200.9, 49156,       1,      54,    1,.A....,  0,normal,---,---,---
2017-03-15 00:51:07.449,    0.000,TCP  ,192.168.200.9, 49156,192.168.100.5,   445,       1,      54,    1,.A....,  0,normal,---,---,---
2017-03-15 00:51:08.094,    0.000,TCP  ,EXT_SERVER,  8082,192.168.220.9, 50807,       1,     212,    1,.AP..., 32,normal,---,---,---
2017-03-15 00:51:08.077,    0.019,TCP  ,192.168.220.9, 50807,EXT_SERVER,  8082,       2,     338,    1,.AP...,  0,normal,---,---,---
2017-03-15 00:51:09.190,    1.394,TCP  ,192.168.100.5,   445,192.168.200.5, 46808,       2,     178,    1,.AP...,  0,normal,---,---,---
2017-03-15 00:51:09.191,    1.393,TCP  ,192.168.200.5, 46808,192.168.100.5,   445,       3,     240,    1,.AP...,  0,normal,---,---,---
2017-03-15 00:51:11.380,    0.000,UDP  ,DNS,    53,192.168.220.16, 45692,       1,     247,    1,......,  0,normal,---,---,---
2017-03-15 00:51:11.407,    0.085,TCP  ,10001_232,   443,192.168.220.16, 53722,       5,     498,    1,.AP.S.,  0,normal,---,---,---
2017-03-15 00:51:11.354,    0.058,TCP  ,10001_232,   443,192.168.220.16, 53719,       6,    1321,    1,.AP.S.,  0,normal,---,---,---
2017-03-15 00:51:11.337,    0.042,UDP  ,DNS,    53,192.168.220.16, 39841,       2,     388,    1,......,  0,normal,---,---,---
2017-03-15 00:51:11.378,    0.090,TCP  ,10001_232,   443,192.168.220.16, 53721,       4,     424,    1,.AP.S.,  0,normal,---,---,---
2017-03-15 00:51:11.377,    0.007,UDP  ,DNS,    53,192.168.220.16, 52652,       2,     488,    1,......,  0,normal,---,---,---
2017-03-15 00:51:11.354,    0.081,TCP  ,10000_35,   443,192.168.220.16, 48165,       4,     419,    1,.AP.S.,  0,normal,---,---,---
2017-03-15 00:51:11.354,    0.086,TCP  ,10000_35,   443,192.168.220.16, 48167,       4,     419,    1,.AP.S.,  0,normal,---,---,---
2017-03-15 00:51:11.339,    0.041,UDP  ,DNS,    53,192.168.220.16, 60022,       2,     537,    1,......,  0,normal,---,---,---
2017-03-15 00:51:11.354,    0.082,TCP  ,10000_35,   443,192.168.220.16, 48166,       4,     419,    1,.AP.S.,  0,normal,---,---,---
2017-03-15 00:51:11.354,    0.089,TCP  ,10000_35,   443,192.168.220.16, 48169,       4,     419,    1,.AP.S.,  0,normal,---,---,---
2017-03-15 00:51:11.353,    0.082,TCP  ,10000_35,   443,192.168.220.16, 48164,       4,     419,    1,.AP.S.,  0,normal,---,---,---
2017-03-15 00:51:11.331,    0.000,UDP  ,192.168.220.16, 45692,DNS,    53,       1,      91,    1,......,  0,normal,---,---,---
2017-03-15 00:51:11.337,    0.000,UDP  ,192.168.220.16, 60022,DNS,    53,       2,     182,    1,......,  0,normal,---,---,---
2017-03-15 00:51:11.339,    0.000,UDP  ,192.168.220.16, 52652,DNS,    53,       2,     146,    1,......,  0,normal,---,---,---
2017-03-15 00:51:11.387,    0.045,TCP  ,192.168.220.16, 53722,10001_232,   443,       6,     972,    1,.AP.S.,  0,normal,---,---,---
2017-03-15 00:51:11.331,    0.045,TCP  ,192.168.220.16, 48164,10000_35,   443,       5,     906,    1,.AP.S.,  0,normal,---,---,---
2017-03-15 00:51:11.332,    0.048,TCP  ,192.168.220.16, 48167,10000_35,   443,       5,     906,    1,.AP.S.,  0,normal,---,---,---
2017-03-15 00:51:11.333,    0.006,UDP  ,192.168.220.16, 39841,DNS,    53,       2,     154,    1,......,  0,normal,---,---,---
2017-03-15 00:51:11.358,    0.050,TCP  ,192.168.220.16, 53721,10001_232,   443,       5,     906,    1,.AP.S.,  0,normal,---,---,---
2017-03-15 00:51:11.332,    0.116,TCP  ,192.168.220.16, 53719,10001_232,   443,       9,    2958,    1,.AP.S.,  0,normal,---,---,---
2017-03-15 00:51:11.333,    0.051,TCP  ,192.168.220.16, 48169,10000_35,   443,       5,     906,    1,.AP.S.,  0,normal,---,---,---
2017-03-15 00:51:11.332,    0.048,TCP  ,192.168.220.16, 48166,10000_35,   443,       5,     906,    1,.AP.S.,  0,normal,---,---,---
2017-03-15 00:51:11.331,    0.048,TCP  ,192.168.220.16, 48165,10000_35,   443,       5,     906,    1,.AP.S.,  0,normal,---,---,---
2017-03-15 00:51:12.080,    0.000,UDP  ,DNS,    53,192.168.220.16, 56258,       2,     565,    1,......,  0,normal,---,---,---
2017-03-15 00:51:11.980,    0.000,UDP  ,DNS,    53,192.168.220.16, 38134,       1,     274,    1,......,  0,normal,---,---,---
2017-03-15 00:51:11.978,    0.000,UDP  ,192.168.220.16, 38134,DNS,    53,       1,      77,    1,......,  0,normal,---,---,---
2017-03-15 00:51:12.078,    0.000,UDP  ,192.168.220.16, 56258,DNS,    53,       2,     144,    1,......,  0,normal,---,---,---
2017-03-15 00:51:12.528,    0.000,TCP  ,192.168.100.5,   445,192.168.220.12, 49511,       1,     108,    1,.AP...,  0,normal,---,---,---
2017-03-15 00:51:12.356,    0.004,UDP  ,DNS,    53,192.168.220.16, 35131,       2,     565,    1,......,  0,normal,---,---,---
2017-03-15 00:51:12.135,    0.165,TCP  ,10007_205,    80,192.168.220.16, 50648,       3,     909,    1,.AP.S., 32,normal,---,---,---
2017-03-15 00:51:12.188,    0.004,TCP  ,10002_113,   443,192.168.220.16, 49062,       2,    1089,    1,.AP..., 32,normal,---,---,---
2017-03-15 00:51:12.464,    0.004,TCP  ,10002_114,   443,192.168.220.16, 55975,       2,    1089,    1,.AP..., 32,normal,---,---,---
2017-03-15 00:51:12.526,    0.006,TCP  ,192.168.220.12, 49511,192.168.100.5,   445,       2,     174,    1,.AP...,  0,normal,---,---,---
2017-03-15 00:51:11.978,    0.322,TCP  ,192.168.220.16, 50648,10007_205,    80,       4,    2343,    1,.AP.S.,  0,normal,---,---,---
2017-03-15 00:51:12.078,    0.114,TCP  ,192.168.220.16, 49062,10002_113,   443,       2,    1265,    1,.AP...,  0,normal,---,---,---
2017-03-15 00:51:12.355,    0.113,TCP  ,192.168.220.16, 55975,10002_114,   443,       3,    1815,    1,.AP...,  0,normal,---,---,---
2017-03-15 00:51:12.355,    0.005,UDP  ,192.168.220.16, 35131,DNS,    53,       2,     144,    1,......,  0,normal,---,---,---
2017-03-15 00:51:13.591,    0.000,TCP  ,EXT_SERVER,  8082,192.168.200.8, 51089,       1,     200,    1,.AP..., 32,normal,---,---,---
2017-03-15 00:51:13.573,    0.223,TCP  ,192.168.200.8, 51089,EXT_SERVER,  8082,       2,     319,    1,.AP...,  0,normal,---,---,---
2017-03-15 00:51:15.101,    0.000,TCP  ,EXT_SERVER,  8082,192.168.220.16, 60802,       1,     212,    1,.AP..., 32,normal,---,---,---
2017-03-15 00:51:15.084,    0.020,TCP  ,192.168.220.16, 60802,EXT_SERVER,  8082,       2,     338,    1,.AP...,  0,normal,---,---,---
2017-03-15 00:51:15.273,    0.003,TCP  ,192.168.220.6, 46709,192.168.100.5,   445,       2,     174,    1,.AP...,  0,normal,---,---,---
2017-03-15 00:51:16.179,    0.000,TCP  ,10000_35,   443,192.168.220.16, 47786,       1,      66,    1,.A....,  0,normal,---,---,---
